Nivel,Accuracy,Tiempo_Promedio,Racha,Accion
4,1.0,0.84,1,MANTENER
5,0.83,1.74,5,MANTENER
2,1.0,1.39,5,SUBIR
4,0.6,1.8,-3,BAJAR
3,1.0,1.44,5,SUBIR
1,1.0,0.9,5,SUBIR
2,0.67,2.7,-1,BAJAR
5,1.0,2.14,5,MANTENER
2,1.0,0.97,-1,MANTENER
4,1.0,1.01,-1,MANTENER
1,1.0,1.32,-3,MANTENER
2,0.67,2.33,3,MANTENER
2,0.67,2.82,-3,BAJAR
2,0.33,2.01,-1,BAJAR
5,1.0,2.11,-2,MANTENER
5,0.83,2.42,-2,BAJAR
1,0.5,2.04,1,BAJAR
3,0.75,2.16,-2,BAJAR
3,1.0,1.44,3,MANTENER
5,0.83,2.32,-2,BAJAR
1,1.0,0.98,1,MANTENER
3,1.0,1.53,0,MANTENER
1,0.0,1.97,0,BAJAR
4,1.0,1.43,-2,MANTENER
4,1.0,1.22,2,MANTENER
2,1.0,1.08,-3,MANTENER
4,0.0,2.04,-2,BAJAR
3,1.0,1.26,-1,MANTENER
5,0.83,3.78,4,MANTENER
2,0.0,2.06,5,BAJAR
5,0.83,2.36,0,MANTENER
5,0.83,2.71,-2,BAJAR
1,1.0,1.12,1,MANTENER
1,1.0,0.93,3,SUBIR
4,1.0,0.85,-3,MANTENER
5,0.67,2.07,5,MANTENER
2,1.0,2.51,-2,MANTENER
2,0.67,2.16,3,MANTENER
2,1.0,1.03,-3,MANTENER
2,1.0,1.05,-3,MANTENER
2,1.0,1.1,0,MANTENER
2,0.67,2.54,3,MANTENER
2,1.0,1.49,-2,MANTENER
5,1.0,1.21,4,SUBIR
3,0.75,1.84,1,MANTENER
1,1.0,1.3,-3,MANTENER
2,1.0,1.41,5,SUBIR
1,1.0,1.81,-3,MANTENER
4,0.8,2.31,-3,BAJAR
2,0.67,2.42,5,MANTENER
4,1.0,1.09,0,MANTENER
3,0.25,1.71,1,BAJAR
3,1.0,1.5,-3,MANTENER
3,1.0,1.59,-1,MANTENER
2,1.0,1.52,5,SUBIR
3,0.5,2.77,1,BAJAR
2,0.67,2.75,4,MANTENER
2,1.0,1.47,-2,MANTENER
4,1.0,1.42,2,MANTENER
5,0.83,2.23,2,MANTENER
5,1.0,1.07,0,MANTENER
1,1.0,1.04,-3,MANTENER
3,1.0,1.14,5,SUBIR
3,1.0,0.84,0,MANTENER
5,1.0,0.96,5,SUBIR
1,0.5,1.78,2,BAJAR
5,0.83,1.9,5,MANTENER
3,1.0,1.32,-1,MANTENER
5,0.83,2.06,2,MANTENER
5,1.0,1.34,0,MANTENER
1,1.0,0.87,1,MANTENER
1,0.5,2.66,1,BAJAR
2,1.0,1.17,4,SUBIR
4,1.0,1.07,3,MANTENER
1,0.5,2.12,-3,BAJAR
5,1.0,1.13,-3,MANTENER
2,1.0,1.56,-1,MANTENER
4,1.0,1.01,4,SUBIR
5,1.0,1.16,0,MANTENER
1,1.0,0.87,5,SUBIR
2,1.0,1.15,2,MANTENER
3,1.0,1.02,-2,MANTENER
3,1.0,1.85,2,MANTENER
5,0.67,1.85,2,MANTENER
1,1.0,1.5,-1,MANTENER
1,1.0,1.27,1,MANTENER
4,0.8,1.87,-2,BAJAR
1,1.0,0.88,0,MANTENER
1,1.0,1.13,4,SUBIR
3,1.0,1.4,0,MANTENER
1,0.0,2.52,0,BAJAR
5,1.0,2.3,-3,MANTENER
3,1.0,1.14,4,SUBIR
1,0.5,2.09,4,BAJAR
1,0.0,2.61,-1,BAJAR
3,1.0,1.53,5,SUBIR
5,1.0,1.87,5,MANTENER
2,1.0,1.24,4,SUBIR
5,0.83,1.63,0,MANTENER
4,0.0,2.59,-3,BAJAR
2,1.0,1.43,5,SUBIR
4,1.0,1.12,1,MANTENER
1,1.0,1.56,3,SUBIR
1,1.0,1.47,-2,MANTENER
1,0.5,1.69,-1,BAJAR
5,0.83,1.45,4,MANTENER
2,0.67,1.64,3,MANTENER
4,1.0,1.2,1,MANTENER
5,0.83,2.47,2,MANTENER
2,1.0,1.11,0,MANTENER
4,1.0,1.36,-2,MANTENER
4,0.8,1.3,-1,BAJAR
1,1.0,1.53,5,SUBIR
1,0.0,2.47,3,BAJAR
3,1.0,0.99,2,MANTENER
4,0.6,2.37,-2,BAJAR
4,1.0,1.08,5,SUBIR
5,1.0,1.04,-3,MANTENER
4,1.0,1.28,2,MANTENER
1,1.0,0.94,5,SUBIR
2,0.67,2.14,3,MANTENER
1,1.0,1.26,3,SUBIR
5,0.67,2.34,-3,BAJAR
1,0.5,1.73,0,BAJAR
3,1.0,1.33,3,MANTENER
1,0.5,2.82,-2,BAJAR
2,1.0,1.52,-3,MANTENER
4,1.0,1.07,1,MANTENER
4,0.8,1.76,0,MANTENER
3,0.75,2.47,-1,BAJAR
4,0.0,2.28,4,BAJAR
4,0.8,2.34,4,MANTENER
4,0.8,2.26,3,MANTENER
4,0.6,1.69,-2,BAJAR
2,0.67,1.95,4,MANTENER
3,1.0,2.49,-3,MANTENER
1,1.0,1.02,-3,MANTENER
1,1.0,2.34,4,MANTENER
4,1.0,1.13,2,MANTENER
4,1.0,1.16,1,MANTENER
2,1.0,1.57,3,SUBIR
4,1.0,1.49,4,MANTENER
1,1.0,1.18,2,SUBIR
1,1.0,1.57,3,SUBIR
4,1.0,1.21,-1,MANTENER
5,0.83,1.62,4,MANTENER
1,1.0,1.0,1,MANTENER
2,1.0,1.59,3,SUBIR
1,0.5,2.17,0,BAJAR
2,0.67,2.19,1,MANTENER
4,0.8,1.64,5,MANTENER
1,0.5,2.49,-3,BAJAR
4,1.0,1.55,-1,MANTENER
2,1.0,1.14,0,MANTENER
2,1.0,1.35,1,MANTENER
5,0.67,1.35,4,MANTENER
1,1.0,1.29,-1,MANTENER
1,1.0,1.52,-1,MANTENER
3,1.0,2.01,-1,MANTENER
3,0.75,2.3,4,MANTENER
1,0.5,2.31,3,BAJAR
5,1.0,1.32,0,MANTENER
4,1.0,1.16,-1,MANTENER
2,0.33,1.91,-1,BAJAR
5,0.67,2.95,-1,BAJAR
4,0.8,2.71,-1,BAJAR
1,1.0,2.49,-3,MANTENER
5,0.83,1.62,-3,BAJAR
4,0.6,2.86,4,MANTENER
5,1.0,1.11,-1,MANTENER
2,1.0,1.18,2,MANTENER
5,0.5,2.43,2,BAJAR
3,0.75,2.48,3,MANTENER
3,0.75,2.07,0,MANTENER
5,0.83,2.93,3,MANTENER
2,1.0,1.08,-2,MANTENER
5,0.83,2.6,-1,BAJAR
4,1.0,1.53,3,MANTENER
5,0.83,1.92,0,MANTENER
1,0.5,2.09,-1,BAJAR
1,1.0,0.88,3,SUBIR
2,0.0,1.62,3,BAJAR
5,0.83,2.0,5,MANTENER
2,1.0,2.37,0,MANTENER
1,0.5,2.36,1,BAJAR
3,0.0,2.87,-1,BAJAR
4,1.0,2.32,-1,MANTENER
5,1.0,1.13,2,MANTENER
2,0.67,1.9,0,MANTENER
2,1.0,0.82,4,SUBIR
2,1.0,1.29,-3,MANTENER
5,1.0,1.02,5,SUBIR
5,1.0,1.09,1,MANTENER
3,1.0,1.96,-1,MANTENER
4,1.0,0.88,5,SUBIR
4,1.0,1.32,3,MANTENER
5,1.0,1.15,3,MANTENER
4,1.0,1.46,1,MANTENER
2,1.0,1.36,-1,MANTENER
5,1.0,1.36,5,MANTENER
1,0.5,2.27,-1,BAJAR
2,0.67,2.22,3,MANTENER
1,1.0,1.13,0,MANTENER
3,1.0,1.32,4,SUBIR
5,1.0,1.33,5,MANTENER
2,0.67,2.2,0,MANTENER
3,0.75,2.0,-3,BAJAR
2,1.0,1.36,4,SUBIR
4,0.8,1.47,5,MANTENER
1,1.0,1.2,1,MANTENER
5,1.0,1.44,3,MANTENER
3,0.75,2.55,0,MANTENER
3,0.75,2.4,4,MANTENER
3,1.0,1.58,-1,MANTENER
3,0.5,2.19,2,BAJAR
4,0.8,2.07,3,MANTENER
3,0.75,1.82,-3,BAJAR
2,1.0,0.87,-3,MANTENER
2,1.0,1.27,-3,MANTENER
4,0.8,2.89,3,MANTENER
2,1.0,1.56,0,MANTENER
5,1.0,1.28,0,MANTENER
4,1.0,0.9,0,MANTENER
1,1.0,2.51,4,MANTENER
3,0.75,1.8,0,MANTENER
4,0.6,2.51,4,MANTENER
3,0.5,2.27,1,BAJAR
3,1.0,1.04,-2,MANTENER
3,1.0,1.31,5,SUBIR
2,0.33,2.0,2,BAJAR
4,0.8,2.73,-2,BAJAR
4,1.0,1.38,5,SUBIR
2,0.67,1.86,2,MANTENER
1,1.0,1.06,-1,MANTENER
5,1.0,1.57,2,MANTENER
5,1.0,1.38,-3,MANTENER
4,1.0,0.8,1,MANTENER
5,1.0,1.28,-2,MANTENER
1,1.0,1.28,-3,MANTENER
2,1.0,1.18,4,SUBIR
2,1.0,1.42,-1,MANTENER
4,0.8,1.9,2,MANTENER
4,1.0,2.15,0,MANTENER
2,1.0,1.03,4,SUBIR
4,1.0,1.87,0,MANTENER
4,0.8,1.66,-2,BAJAR
3,1.0,1.04,-3,MANTENER
5,0.0,1.94,3,BAJAR
3,0.5,2.41,5,BAJAR
4,0.8,1.36,0,MANTENER
2,1.0,1.38,3,SUBIR
5,1.0,0.89,2,MANTENER
4,0.8,2.1,-1,BAJAR
4,0.8,2.51,-2,BAJAR
2,0.67,1.89,3,MANTENER
4,1.0,1.11,4,SUBIR
5,1.0,2.59,2,MANTENER
3,0.5,2.36,3,BAJAR
4,0.8,2.02,1,MANTENER
3,1.0,0.85,3,MANTENER
2,1.0,1.29,-2,MANTENER
1,0.5,1.43,-1,BAJAR
3,1.0,0.8,1,MANTENER
3,0.5,3.57,2,BAJAR
2,0.0,1.55,4,BAJAR
2,0.33,1.8,-1,BAJAR
3,1.0,1.12,-1,MANTENER
5,1.0,0.85,4,SUBIR
4,0.8,2.07,-1,BAJAR
4,1.0,1.23,-3,MANTENER
4,0.8,1.98,5,MANTENER
1,0.5,2.39,2,BAJAR
2,0.67,2.24,5,MANTENER
5,1.0,1.56,-2,MANTENER
4,1.0,1.04,-2,MANTENER
1,1.0,1.46,0,MANTENER
4,0.8,1.87,3,MANTENER
3,1.0,1.29,-2,MANTENER
1,0.0,2.35,0,BAJAR
5,1.0,1.37,-2,MANTENER
2,0.33,2.14,1,BAJAR
2,1.0,1.17,-1,MANTENER
3,0.5,2.53,-2,BAJAR
4,0.8,2.36,3,MANTENER
4,1.0,0.9,0,MANTENER
2,1.0,1.19,5,SUBIR
4,0.8,1.94,-2,BAJAR
2,0.67,1.95,-3,BAJAR
2,1.0,1.55,-3,MANTENER
5,1.0,1.32,-2,MANTENER
3,1.0,0.82,4,SUBIR
2,0.67,2.54,0,MANTENER
5,0.67,2.06,4,MANTENER
1,1.0,1.58,-2,MANTENER
1,1.0,1.07,5,SUBIR
3,1.0,1.55,3,MANTENER
5,0.83,2.24,-2,BAJAR
4,0.8,3.0,1,MANTENER
2,1.0,0.95,5,SUBIR
2,0.67,1.74,-1,BAJAR
2,1.0,1.48,0,MANTENER
5,0.83,2.16,-2,BAJAR
4,1.0,2.07,-1,MANTENER
1,0.5,2.75,-2,BAJAR
2,1.0,1.06,-3,MANTENER
2,1.0,1.51,-2,MANTENER
5,1.0,1.21,2,MANTENER
1,1.0,1.36,1,MANTENER
3,1.0,1.49,5,SUBIR
2,1.0,1.11,3,SUBIR
3,1.0,0.89,-3,MANTENER
1,1.0,1.27,5,SUBIR
1,0.0,2.31,-3,BAJAR
3,1.0,1.28,2,MANTENER
3,1.0,1.49,2,MANTENER
4,1.0,1.55,0,MANTENER
2,0.67,1.87,3,MANTENER
1,0.0,1.58,-2,BAJAR
5,1.0,1.24,3,MANTENER
4,1.0,1.01,4,SUBIR
4,1.0,1.56,4,MANTENER
4,1.0,1.23,-2,MANTENER
3,0.75,2.61,3,MANTENER
3,1.0,1.34,4,SUBIR
3,1.0,1.44,0,MANTENER
5,0.83,1.97,0,MANTENER
3,1.0,1.1,2,MANTENER
1,0.0,2.58,-2,BAJAR
1,1.0,1.35,5,SUBIR
5,1.0,0.93,-3,MANTENER
4,1.0,1.41,-2,MANTENER
5,1.0,0.85,3,MANTENER
3,1.0,0.87,3,MANTENER
2,1.0,1.09,2,MANTENER
2,0.0,1.68,1,BAJAR
5,1.0,0.84,0,MANTENER
3,1.0,1.32,-3,MANTENER
1,0.5,2.11,-2,BAJAR
4,0.8,1.87,0,MANTENER
5,0.67,2.26,-2,BAJAR
5,1.0,1.31,3,MANTENER
5,1.0,2.4,5,MANTENER
2,1.0,0.9,5,SUBIR
4,0.8,2.27,-3,BAJAR
5,0.83,2.19,-2,BAJAR
4,1.0,0.96,2,MANTENER
5,1.0,2.34,1,MANTENER
4,0.8,1.84,-2,BAJAR
2,1.0,1.48,-2,MANTENER
5,0.83,1.76,3,MANTENER
2,1.0,1.3,-1,MANTENER
1,0.0,2.48,0,BAJAR
3,0.75,1.81,3,MANTENER
4,1.0,1.35,-1,MANTENER
1,1.0,1.82,3,SUBIR
4,1.0,1.01,-3,MANTENER
3,1.0,0.89,2,MANTENER
4,0.0,2.16,3,BAJAR
3,1.0,1.04,1,MANTENER
5,1.0,1.01,1,MANTENER
2,0.0,2.32,1,BAJAR
2,1.0,1.0,-1,MANTENER
3,1.0,1.48,0,MANTENER
1,1.0,1.25,-3,MANTENER
5,0.83,2.37,3,MANTENER
2,1.0,1.58,-2,MANTENER
3,0.5,1.72,-1,BAJAR
4,1.0,0.89,-1,MANTENER
3,1.0,1.11,4,SUBIR
4,1.0,1.09,-1,MANTENER
2,1.0,1.56,0,MANTENER
4,0.6,1.33,5,MANTENER
1,1.0,1.44,-2,MANTENER
1,1.0,1.14,4,SUBIR
5,1.0,1.49,5,MANTENER
2,0.0,2.25,3,BAJAR
1,0.0,1.65,0,BAJAR
4,1.0,0.9,-1,MANTENER
1,0.5,2.8,3,BAJAR
2,0.67,1.32,4,MANTENER
5,1.0,1.19,1,MANTENER
4,0.6,2.63,0,MANTENER
3,1.0,2.07,4,MANTENER
3,1.0,1.57,0,MANTENER
4,1.0,1.44,3,MANTENER
1,1.0,1.19,-3,MANTENER
3,1.0,1.57,4,MANTENER
2,0.67,1.75,5,MANTENER
5,0.83,2.65,5,MANTENER
5,0.83,2.43,-3,BAJAR
1,0.5,1.68,5,BAJAR
2,1.0,1.8,1,MANTENER
1,0.5,2.58,2,BAJAR
3,1.0,0.96,-2,MANTENER
4,0.6,2.74,-1,BAJAR
2,0.67,2.37,3,MANTENER
4,1.0,1.57,-1,MANTENER
5,0.83,2.28,3,MANTENER
4,1.0,1.49,5,MANTENER
1,1.0,1.95,-1,MANTENER
3,1.0,0.83,-3,MANTENER
5,0.83,2.02,0,MANTENER
4,0.6,2.94,0,MANTENER
3,1.0,1.39,4,SUBIR
1,1.0,1.45,-2,MANTENER
4,1.0,0.8,-1,MANTENER
2,1.0,1.51,2,MANTENER
4,1.0,0.82,3,MANTENER
4,0.6,2.13,5,MANTENER
2,0.67,1.6,-3,BAJAR
2,1.0,1.97,-1,MANTENER
5,0.17,2.04,2,BAJAR
5,0.83,2.52,-2,BAJAR
4,1.0,1.83,-1,MANTENER
5,0.83,2.04,1,MANTENER
5,0.0,1.59,4,BAJAR
4,1.0,0.81,5,SUBIR
1,1.0,1.03,4,SUBIR
3,1.0,1.14,2,MANTENER
3,1.0,1.2,2,MANTENER
1,0.5,2.77,5,BAJAR
4,1.0,2.5,-1,MANTENER
5,1.0,1.56,-1,MANTENER
1,0.5,2.14,5,BAJAR
3,1.0,0.93,-1,MANTENER
4,1.0,0.87,5,SUBIR
4,1.0,0.84,0,MANTENER
5,1.0,1.37,-1,MANTENER
3,1.0,1.11,2,MANTENER
4,0.8,2.24,2,MANTENER
2,1.0,1.58,-2,MANTENER
5,0.83,1.46,-3,BAJAR
5,0.83,2.09,4,MANTENER
5,0.83,3.29,0,MANTENER
4,1.0,0.96,-2,MANTENER
3,1.0,0.92,-2,MANTENER
2,0.33,2.69,-2,BAJAR
2,0.0,2.25,5,BAJAR
4,1.0,1.51,5,MANTENER
2,1.0,1.31,2,MANTENER
5,1.0,1.53,0,MANTENER
2,1.0,0.89,-1,MANTENER
5,0.83,2.58,-3,BAJAR
1,1.0,0.89,-1,MANTENER
5,1.0,1.53,5,MANTENER
3,1.0,0.85,2,MANTENER
4,1.0,1.06,5,SUBIR
3,1.0,0.85,3,MANTENER
1,1.0,1.59,2,SUBIR
1,1.0,1.15,2,SUBIR
4,1.0,1.44,-1,MANTENER
4,0.8,2.72,2,MANTENER
5,0.83,2.68,-1,BAJAR
4,1.0,0.81,-1,MANTENER
2,0.67,2.05,2,MANTENER
1,1.0,1.48,4,SUBIR
4,1.0,1.47,1,MANTENER
2,1.0,1.06,3,SUBIR
1,1.0,1.45,1,MANTENER
5,1.0,1.11,5,SUBIR
1,1.0,1.56,5,SUBIR
3,1.0,1.55,1,MANTENER
3,1.0,0.85,-3,MANTENER
2,1.0,1.51,3,SUBIR
5,0.83,2.12,5,MANTENER
3,1.0,0.83,2,MANTENER
1,0.0,2.32,4,BAJAR
4,1.0,1.47,3,MANTENER
3,0.75,1.27,3,MANTENER
3,0.25,1.77,1,BAJAR
5,1.0,1.0,-3,MANTENER
4,1.0,1.26,2,MANTENER
5,0.67,2.62,5,MANTENER
4,0.6,2.46,0,MANTENER
1,1.0,0.86,-1,MANTENER
2,0.0,2.3,0,BAJAR
1,1.0,1.0,-3,MANTENER
2,0.33,1.83,3,BAJAR
4,0.8,2.98,-3,BAJAR
4,1.0,1.21,4,SUBIR
1,0.5,1.65,3,BAJAR
2,0.33,2.15,5,BAJAR
3,1.0,1.25,1,MANTENER
1,0.0,2.38,-1,BAJAR
2,1.0,0.96,-3,MANTENER
3,0.5,2.8,-1,BAJAR
5,0.67,1.73,-1,BAJAR
4,0.6,1.66,5,MANTENER
5,0.83,2.86,0,MANTENER
2,1.0,1.58,3,SUBIR
3,0.75,1.56,-1,BAJAR
2,1.0,1.2,-1,MANTENER
5,1.0,1.13,-2,MANTENER
4,0.8,1.64,4,MANTENER
2,0.67,1.95,-2,BAJAR
3,0.75,2.37,-3,BAJAR
1,0.5,1.96,4,BAJAR
2,1.0,1.13,2,MANTENER
4,0.6,1.47,-2,BAJAR
2,1.0,2.48,-3,MANTENER
1,0.5,2.25,1,BAJAR
3,1.0,1.46,4,SUBIR
3,1.0,0.83,3,MANTENER
2,1.0,0.92,-3,MANTENER
3,1.0,1.19,-2,MANTENER
3,0.5,3.51,3,BAJAR
5,1.0,2.34,-3,MANTENER
3,0.75,2.12,3,MANTENER
5,1.0,1.18,0,MANTENER
1,1.0,1.49,0,MANTENER
5,1.0,1.1,-2,MANTENER
5,0.83,1.77,3,MANTENER
1,1.0,1.43,-1,MANTENER
1,1.0,2.11,3,MANTENER
1,0.0,2.38,2,BAJAR
4,0.8,1.67,2,MANTENER
1,0.5,2.1,-2,BAJAR
5,1.0,1.34,2,MANTENER
4,0.8,1.87,0,MANTENER
2,1.0,1.48,5,SUBIR
3,1.0,1.14,-1,MANTENER
2,1.0,1.58,-2,MANTENER
2,1.0,0.91,-1,MANTENER
3,0.75,1.99,-1,BAJAR
1,0.5,2.47,-3,BAJAR
3,0.75,2.43,3,MANTENER
1,1.0,1.26,5,SUBIR
1,0.0,2.58,-2,BAJAR
5,0.83,2.07,-1,BAJAR
1,1.0,1.03,-2,MANTENER
4,1.0,1.33,-3,MANTENER
4,1.0,1.12,4,SUBIR
4,0.4,2.77,1,BAJAR
2,1.0,1.0,3,SUBIR
2,1.0,1.37,1,MANTENER
3,0.0,2.33,0,BAJAR
4,1.0,1.23,0,MANTENER
3,0.75,2.23,-1,BAJAR
2,0.33,2.61,-3,BAJAR
4,0.8,2.94,4,MANTENER
4,1.0,2.17,1,MANTENER
4,0.8,1.8,-2,BAJAR
1,0.5,3.28,0,BAJAR
1,1.0,1.56,3,SUBIR
5,1.0,1.1,-1,MANTENER
5,1.0,1.44,-3,MANTENER
1,1.0,1.5,5,SUBIR
3,0.5,1.92,5,BAJAR
2,0.67,1.91,2,MANTENER
5,1.0,1.53,1,MANTENER
5,0.83,2.22,2,MANTENER
4,0.8,2.15,5,MANTENER
2,0.67,2.3,-1,BAJAR
5,1.0,1.98,-1,MANTENER
1,1.0,1.51,1,MANTENER
1,0.5,2.34,3,BAJAR
2,0.67,2.31,3,MANTENER
5,1.0,1.02,1,MANTENER
5,1.0,1.53,-2,MANTENER
4,0.8,1.7,-1,BAJAR
4,1.0,1.89,3,MANTENER
3,0.75,1.87,2,MANTENER
3,1.0,1.48,1,MANTENER
5,1.0,1.58,4,MANTENER
3,1.0,1.24,0,MANTENER
3,1.0,1.56,-2,MANTENER
3,0.75,2.45,4,MANTENER
3,1.0,1.16,2,MANTENER
4,1.0,1.58,-3,MANTENER
1,1.0,1.14,5,SUBIR
1,1.0,1.23,1,MANTENER
1,0.5,2.71,3,BAJAR
1,0.5,1.96,5,BAJAR
2,1.0,0.89,1,MANTENER
1,1.0,1.05,3,SUBIR
5,1.0,2.36,0,MANTENER
4,1.0,1.37,4,SUBIR
5,1.0,1.39,0,MANTENER
3,0.75,2.19,-1,BAJAR
1,1.0,0.91,-3,MANTENER
4,0.6,3.06,1,MANTENER
4,0.8,2.64,-1,BAJAR
5,0.83,2.32,-2,BAJAR
1,1.0,0.9,5,SUBIR
1,1.0,1.07,3,SUBIR
5,0.17,1.99,3,BAJAR
4,1.0,0.91,0,MANTENER
1,1.0,0.87,4,SUBIR
3,1.0,1.1,-3,MANTENER
3,1.0,0.97,4,SUBIR
2,1.0,1.23,-2,MANTENER
2,1.0,0.94,-1,MANTENER
3,1.0,1.28,3,MANTENER
4,1.0,0.94,2,MANTENER
3,0.75,1.67,5,MANTENER
4,0.8,2.06,-3,BAJAR
1,1.0,1.41,3,SUBIR
2,0.67,1.54,5,MANTENER
5,1.0,2.27,4,MANTENER
2,0.67,2.26,0,MANTENER
2,1.0,1.04,3,SUBIR
4,1.0,0.9,-2,MANTENER
3,0.75,2.75,-3,BAJAR
2,1.0,1.49,5,SUBIR
4,1.0,1.3,2,MANTENER
5,1.0,1.84,3,MANTENER
1,0.5,2.11,2,BAJAR
3,1.0,1.57,-3,MANTENER
3,1.0,1.05,-2,MANTENER
1,1.0,1.2,5,SUBIR
5,0.83,2.41,-3,BAJAR
1,0.5,1.92,-1,BAJAR
3,0.75,2.31,-1,BAJAR
1,1.0,2.07,-1,MANTENER
3,0.75,2.28,1,MANTENER
1,0.5,2.56,4,BAJAR
2,1.0,1.5,1,MANTENER
4,1.0,1.23,-2,MANTENER
1,0.5,2.19,-2,BAJAR
2,1.0,0.83,0,MANTENER
5,0.83,2.32,-1,BAJAR
2,0.0,2.81,5,BAJAR
5,0.83,1.89,-3,BAJAR
4,0.8,2.25,5,MANTENER
4,1.0,1.41,-3,MANTENER
4,1.0,1.96,-3,MANTENER
4,1.0,1.12,5,SUBIR
1,1.0,1.47,4,SUBIR
2,0.67,2.17,-2,BAJAR
2,0.33,2.34,4,BAJAR
3,1.0,1.06,-3,MANTENER
5,1.0,1.9,-3,MANTENER
2,1.0,1.04,5,SUBIR
3,1.0,1.46,2,MANTENER
3,1.0,1.51,-3,MANTENER
1,0.5,1.88,4,BAJAR
5,1.0,1.58,4,MANTENER
2,1.0,0.88,-3,MANTENER
1,0.5,2.29,-3,BAJAR
4,0.8,2.27,3,MANTENER
2,0.67,1.78,-3,BAJAR
2,1.0,1.21,-1,MANTENER
5,1.0,1.5,3,MANTENER
1,0.0,2.31,0,BAJAR
4,1.0,2.48,1,MANTENER
5,1.0,1.37,-3,MANTENER
1,1.0,2.07,0,MANTENER
2,1.0,1.08,5,SUBIR
4,0.8,1.55,5,MANTENER
1,1.0,2.32,-3,MANTENER
3,0.75,1.95,1,MANTENER
4,1.0,1.6,4,MANTENER
2,0.0,1.98,0,BAJAR
4,0.8,2.27,1,MANTENER
1,1.0,0.96,3,SUBIR
4,1.0,0.81,4,SUBIR
2,0.33,2.11,3,BAJAR
4,1.0,1.32,-1,MANTENER
4,0.8,1.65,2,MANTENER
2,1.0,1.26,1,MANTENER
1,1.0,1.03,1,MANTENER
2,1.0,1.34,0,MANTENER
2,1.0,0.96,0,MANTENER
4,0.2,1.99,2,BAJAR
1,0.5,2.25,-2,BAJAR
2,0.33,2.06,4,BAJAR
1,0.5,1.7,0,BAJAR
3,1.0,0.97,4,SUBIR
3,1.0,0.95,3,MANTENER
2,1.0,1.06,3,SUBIR
4,0.6,2.45,0,MANTENER
1,1.0,1.49,-2,MANTENER
3,1.0,1.55,-1,MANTENER
5,0.83,2.69,4,MANTENER
3,0.75,2.72,-1,BAJAR
5,1.0,1.19,1,MANTENER
4,1.0,1.39,-2,MANTENER
3,0.5,2.04,1,BAJAR
1,1.0,1.86,4,MANTENER
5,1.0,1.55,0,MANTENER
2,0.0,1.65,2,BAJAR
4,1.0,1.6,0,MANTENER
5,1.0,0.91,2,MANTENER
2,1.0,1.17,-2,MANTENER
5,1.0,1.28,5,MANTENER
1,0.5,2.0,2,BAJAR
5,0.67,1.76,0,MANTENER
3,0.75,2.23,-3,BAJAR
5,0.83,2.39,4,MANTENER
3,0.75,3.29,1,MANTENER
2,0.67,1.93,3,MANTENER
2,0.67,2.12,-2,BAJAR
4,1.0,1.13,4,SUBIR
4,0.6,2.43,4,MANTENER
5,1.0,1.08,-2,MANTENER
3,1.0,1.02,0,MANTENER
4,1.0,0.91,-3,MANTENER
3,0.75,2.0,5,MANTENER
1,1.0,1.15,3,SUBIR
3,0.75,1.74,-3,BAJAR
3,0.5,2.27,0,BAJAR
3,0.75,1.78,4,MANTENER
5,0.17,1.77,2,BAJAR
5,1.0,0.99,-1,MANTENER
2,1.0,1.59,5,SUBIR
3,1.0,1.38,0,MANTENER
1,0.5,3.01,0,BAJAR
3,1.0,1.55,-2,MANTENER
1,1.0,0.93,-3,MANTENER
1,0.5,2.04,1,BAJAR
5,0.83,1.79,2,MANTENER
3,0.75,2.55,3,MANTENER
3,1.0,0.95,1,MANTENER
4,1.0,1.32,4,SUBIR
2,1.0,1.54,2,MANTENER
1,1.0,1.57,-1,MANTENER
1,0.5,2.4,2,BAJAR
2,1.0,0.91,4,SUBIR
5,1.0,1.13,4,SUBIR
4,1.0,1.41,5,MANTENER
5,1.0,1.13,5,SUBIR
5,0.83,2.34,0,MANTENER
2,1.0,1.24,4,SUBIR
3,0.5,2.13,2,BAJAR
4,1.0,1.36,4,SUBIR
2,1.0,1.04,-3,MANTENER
1,1.0,0.96,5,SUBIR
1,1.0,1.19,5,SUBIR
1,1.0,0.97,5,SUBIR
4,1.0,0.89,1,MANTENER
5,1.0,1.98,-1,MANTENER
4,1.0,0.95,0,MANTENER
1,0.0,2.87,1,BAJAR
3,1.0,1.46,-3,MANTENER
3,1.0,1.13,0,MANTENER
4,1.0,0.83,4,SUBIR
3,0.5,1.69,5,BAJAR
3,0.5,3.07,1,BAJAR
2,0.67,1.9,3,MANTENER
5,1.0,1.04,4,SUBIR
4,1.0,1.51,3,MANTENER
1,0.5,3.76,0,BAJAR
2,1.0,1.31,1,MANTENER
2,0.0,2.18,1,BAJAR
2,0.67,1.81,-3,BAJAR
5,0.67,1.6,-1,BAJAR
3,1.0,2.23,-2,MANTENER
3,0.75,2.59,-1,BAJAR
4,0.0,1.57,-3,BAJAR
4,1.0,1.41,-2,MANTENER
3,1.0,1.51,3,MANTENER
4,1.0,1.09,-2,MANTENER
2,0.67,3.45,0,MANTENER
2,1.0,2.08,0,MANTENER
1,0.5,2.22,0,BAJAR
3,0.75,1.56,0,MANTENER
5,1.0,0.84,4,SUBIR
2,0.67,2.72,2,MANTENER
5,0.67,2.45,3,MANTENER
3,0.5,2.02,4,BAJAR
4,1.0,1.6,-1,MANTENER
