Nivel,Largo_Patron,Aciertos,Errores,Accuracy,Tiempo_por_Acierto,Racha,Accion
2,3,3,0,1.0,1.58,-2,MANTENER
1,2,1,1,0.5,6.59,-3,BAJAR
5,5,5,0,1.0,1.84,-2,MANTENER
4,5,4,1,0.8,4.09,-3,MANTENER
4,5,5,0,1.0,1.75,-2,MANTENER
4,5,4,1,0.8,2.39,-3,MANTENER
3,4,3,1,0.75,2.62,-4,MANTENER
1,2,1,1,0.5,5.3,-5,BAJAR
4,5,3,2,0.6,4.78,-5,MANTENER
1,2,1,1,0.5,5.17,-5,BAJAR
3,4,4,0,1.0,1.38,-4,MANTENER
2,3,3,0,1.0,1.99,-3,MANTENER
2,3,2,1,0.67,4.49,-4,MANTENER
5,5,5,0,1.0,1.83,-3,MANTENER
3,4,2,2,0.5,6.73,-4,BAJAR
1,2,1,1,0.5,5.3,-5,BAJAR
2,3,2,1,0.67,4.65,-5,MANTENER
2,3,3,0,1.0,1.25,-4,MANTENER
3,4,4,0,1.0,1.62,-3,MANTENER
5,5,4,1,0.8,3.32,-4,MANTENER
5,5,5,0,1.0,1.46,-3,MANTENER
2,3,3,0,1.0,1.76,-2,MANTENER
2,3,2,1,0.67,3.09,-3,MANTENER
3,4,4,0,1.0,1.7,-2,MANTENER
3,4,3,1,0.75,3.1,-3,MANTENER
3,4,4,0,1.0,1.54,-2,MANTENER
5,5,3,2,0.6,3.66,-3,MANTENER
4,5,5,0,1.0,1.62,-2,MANTENER
5,5,5,0,1.0,1.77,-1,MANTENER
2,3,2,1,0.67,3.41,-2,MANTENER
4,5,5,0,1.0,1.44,-1,MANTENER
3,4,4,0,1.0,1.73,0,MANTENER
3,4,3,1,0.75,3.3,-1,MANTENER
2,3,2,1,0.67,3.28,-2,MANTENER
1,2,1,1,0.5,6.51,-3,BAJAR
5,5,5,0,1.0,1.68,-2,MANTENER
4,5,4,1,0.8,2.92,-3,MANTENER
1,2,1,1,0.5,4.52,-4,BAJAR
1,2,2,0,1.0,1.69,-3,MANTENER
2,3,2,1,0.67,4.9,-4,MANTENER
5,5,4,1,0.8,4.35,-5,MANTENER
3,4,2,2,0.5,4.82,-5,BAJAR
5,5,4,1,0.8,2.94,-5,MANTENER
2,3,2,1,0.67,4.62,-5,MANTENER
5,5,5,0,1.0,1.81,-4,MANTENER
3,4,2,2,0.5,5.1,-5,BAJAR
4,5,5,0,1.0,1.57,-4,MANTENER
4,5,4,1,0.8,4.07,-5,MANTENER
5,5,4,1,0.8,3.35,-5,MANTENER
3,4,4,0,1.0,1.24,-4,MANTENER
1,2,1,1,0.5,5.52,-5,BAJAR
3,4,3,1,0.75,4.47,-5,MANTENER
3,4,2,2,0.5,5.56,-5,BAJAR
1,2,1,1,0.5,6.83,-5,BAJAR
1,2,2,0,1.0,1.86,-4,MANTENER
1,2,2,0,1.0,1.17,-3,MANTENER
1,2,2,0,1.0,1.46,-2,MANTENER
3,4,3,1,0.75,3.67,-3,MANTENER
5,5,3,2,0.6,4.29,-4,MANTENER
4,5,4,1,0.8,3.2,-5,MANTENER
2,3,3,0,1.0,1.27,-4,MANTENER
5,5,4,1,0.8,3.7,-5,MANTENER
4,5,4,1,0.8,2.99,-5,MANTENER
4,5,4,1,0.8,2.33,-5,MANTENER
2,3,3,0,1.0,1.54,-4,MANTENER
3,4,4,0,1.0,1.64,-3,MANTENER
4,5,5,0,1.0,1.31,-2,MANTENER
5,5,5,0,1.0,1.83,-1,MANTENER
5,5,5,0,1.0,1.62,0,MANTENER
3,4,3,1,0.75,2.58,-1,MANTENER
2,3,3,0,1.0,1.47,0,MANTENER
2,3,2,1,0.67,3.99,-1,MANTENER
5,5,3,2,0.6,4.16,-2,MANTENER
5,5,4,1,0.8,4.15,-3,MANTENER
2,3,2,1,0.67,3.52,-4,MANTENER
4,5,4,1,0.8,3.03,-5,MANTENER
2,3,3,0,1.0,1.17,-4,MANTENER
2,3,2,1,0.67,5.01,-5,MANTENER
3,4,4,0,1.0,1.52,-4,MANTENER
3,4,2,2,0.5,4.37,-5,BAJAR
1,2,2,0,1.0,1.82,-4,MANTENER
5,5,5,0,1.0,1.67,-3,MANTENER
4,5,4,1,0.8,2.63,-4,MANTENER
1,2,2,0,1.0,1.65,-3,MANTENER
4,5,4,1,0.8,2.59,-4,MANTENER
5,5,4,1,0.8,4.37,-5,MANTENER
4,5,3,2,0.6,4.95,-5,MANTENER
4,5,3,2,0.6,5.8,-5,MANTENER
2,3,3,0,1.0,1.3,-4,MANTENER
2,3,3,0,1.0,1.12,-3,MANTENER
1,2,2,0,1.0,1.26,-2,MANTENER
4,5,3,2,0.6,4.23,-3,MANTENER
3,4,3,1,0.75,4.6,-4,MANTENER
1,2,1,1,0.5,6.69,-5,BAJAR
5,5,4,1,0.8,2.51,-5,MANTENER
1,2,2,0,1.0,1.83,-4,MANTENER
5,5,3,2,0.6,5.7,-5,MANTENER
4,5,5,0,1.0,1.2,-4,MANTENER
5,5,5,0,1.0,1.96,-3,MANTENER
4,5,5,0,1.0,1.56,-2,MANTENER
3,4,2,2,0.5,6.68,-3,BAJAR
1,2,2,0,1.0,1.8,-2,MANTENER
1,2,1,1,0.5,3.66,-3,BAJAR
4,5,5,0,1.0,1.4,-2,MANTENER
2,3,2,1,0.67,3.47,-3,MANTENER
4,5,4,1,0.8,3.82,-4,MANTENER
1,2,2,0,1.0,1.87,-3,MANTENER
3,4,3,1,0.75,2.97,-4,MANTENER
5,5,5,0,1.0,1.42,-3,MANTENER
1,2,2,0,1.0,1.77,-2,MANTENER
4,5,4,1,0.8,2.64,-3,MANTENER
5,5,5,0,1.0,1.41,-2,MANTENER
1,2,2,0,1.0,1.78,-1,MANTENER
1,2,2,0,1.0,1.76,0,MANTENER
1,2,2,0,1.0,1.25,1,MANTENER
2,3,2,1,0.67,2.81,0,MANTENER
4,5,5,0,1.0,1.69,1,MANTENER
1,2,1,1,0.5,4.47,0,MANTENER
2,3,3,0,1.0,1.24,1,MANTENER
3,4,4,0,1.0,1.93,2,SUBIR
2,3,2,1,0.67,3.47,1,MANTENER
2,3,3,0,1.0,1.27,2,SUBIR
4,5,4,1,0.8,3.05,1,MANTENER
5,5,5,0,1.0,1.95,2,SUBIR
2,3,3,0,1.0,1.91,3,SUBIR
2,3,3,0,1.0,1.26,4,SUBIR
3,4,4,0,1.0,1.14,5,SUBIR
1,2,1,1,0.5,6.85,4,MANTENER
1,2,2,0,1.0,1.95,5,SUBIR
4,5,3,2,0.6,3.09,4,MANTENER
5,5,3,2,0.6,3.69,3,MANTENER
3,4,3,1,0.75,3.49,2,MANTENER
3,4,3,1,0.75,3.68,1,MANTENER
3,4,2,2,0.5,6.46,0,MANTENER
3,4,4,0,1.0,1.67,1,MANTENER
3,4,3,1,0.75,3.59,0,MANTENER
5,5,5,0,1.0,1.85,1,MANTENER
2,3,2,1,0.67,4.49,0,MANTENER
2,3,2,1,0.67,4.49,-1,MANTENER
4,5,3,2,0.6,3.29,-2,MANTENER
3,4,3,1,0.75,3.25,-3,MANTENER
5,5,5,0,1.0,1.15,-2,MANTENER
5,5,4,1,0.8,3.82,-3,MANTENER
3,4,3,1,0.75,2.62,-4,MANTENER
4,5,4,1,0.8,3.0,-5,MANTENER
1,2,1,1,0.5,4.19,-5,BAJAR
5,5,5,0,1.0,1.17,-4,MANTENER
2,3,3,0,1.0,1.56,-3,MANTENER
2,3,3,0,1.0,1.17,-2,MANTENER
3,4,3,1,0.75,4.27,-3,MANTENER
1,2,1,1,0.5,5.95,-4,BAJAR
4,5,4,1,0.8,4.23,-5,MANTENER
1,2,2,0,1.0,1.55,-4,MANTENER
2,3,3,0,1.0,1.61,-3,MANTENER
3,4,3,1,0.75,4.49,-4,MANTENER
2,3,3,0,1.0,1.94,-3,MANTENER
5,5,5,0,1.0,1.8,-2,MANTENER
4,5,4,1,0.8,2.89,-3,MANTENER
3,4,4,0,1.0,1.74,-2,MANTENER
4,5,5,0,1.0,1.79,-1,MANTENER
3,4,3,1,0.75,3.47,-2,MANTENER
1,2,2,0,1.0,1.27,-1,MANTENER
2,3,3,0,1.0,1.37,0,MANTENER
3,4,4,0,1.0,1.17,1,MANTENER
3,4,3,1,0.75,3.66,0,MANTENER
3,4,3,1,0.75,4.51,-1,MANTENER
1,2,2,0,1.0,1.11,0,MANTENER
2,3,2,1,0.67,4.57,-1,MANTENER
2,3,2,1,0.67,2.8,-2,MANTENER
4,5,4,1,0.8,2.39,-3,MANTENER
5,5,5,0,1.0,1.84,-2,MANTENER
4,5,3,2,0.6,5.71,-3,MANTENER
2,3,3,0,1.0,1.8,-2,MANTENER
3,4,3,1,0.75,2.98,-3,MANTENER
4,5,5,0,1.0,1.44,-2,MANTENER
1,2,1,1,0.5,5.35,-3,BAJAR
3,4,3,1,0.75,2.51,-4,MANTENER
2,3,3,0,1.0,1.55,-3,MANTENER
2,3,2,1,0.67,3.32,-4,MANTENER
1,2,2,0,1.0,1.76,-3,MANTENER
1,2,1,1,0.5,4.39,-4,BAJAR
1,2,1,1,0.5,5.09,-5,BAJAR
4,5,3,2,0.6,5.2,-5,MANTENER
2,3,2,1,0.67,3.81,-5,MANTENER
1,2,1,1,0.5,6.45,-5,BAJAR
3,4,3,1,0.75,3.52,-5,MANTENER
3,4,3,1,0.75,3.25,-5,MANTENER
1,2,1,1,0.5,5.31,-5,BAJAR
2,3,2,1,0.67,4.82,-5,MANTENER
5,5,4,1,0.8,2.67,-5,MANTENER
4,5,3,2,0.6,4.61,-5,MANTENER
2,3,3,0,1.0,1.31,-4,MANTENER
3,4,3,1,0.75,3.91,-5,MANTENER
4,5,5,0,1.0,1.39,-4,MANTENER
4,5,4,1,0.8,2.92,-5,MANTENER
5,5,4,1,0.8,3.96,-5,MANTENER
1,2,1,1,0.5,4.41,-5,BAJAR
4,5,4,1,0.8,3.59,-5,MANTENER
3,4,3,1,0.75,4.6,-5,MANTENER
2,3,2,1,0.67,4.72,-5,MANTENER
1,2,2,0,1.0,1.5,-4,MANTENER
5,5,5,0,1.0,1.3,-3,MANTENER
4,5,4,1,0.8,3.11,-4,MANTENER
1,2,1,1,0.5,6.79,-5,BAJAR
4,5,5,0,1.0,2.0,-4,MANTENER
4,5,5,0,1.0,1.66,-3,MANTENER
3,4,4,0,1.0,1.27,-2,MANTENER
1,2,2,0,1.0,1.98,-1,MANTENER
5,5,3,2,0.6,5.03,-2,MANTENER
2,3,3,0,1.0,1.81,-1,MANTENER
3,4,2,2,0.5,5.62,-2,BAJAR
3,4,4,0,1.0,1.95,-1,MANTENER
1,2,2,0,1.0,1.86,0,MANTENER
5,5,4,1,0.8,4.24,-1,MANTENER
1,2,2,0,1.0,1.38,0,MANTENER
3,4,4,0,1.0,1.63,1,MANTENER
2,3,2,1,0.67,4.66,0,MANTENER
4,5,4,1,0.8,2.78,-1,MANTENER
1,2,2,0,1.0,1.95,0,MANTENER
4,5,5,0,1.0,1.6,1,MANTENER
5,5,4,1,0.8,3.69,0,MANTENER
2,3,3,0,1.0,1.44,1,MANTENER
3,4,3,1,0.75,4.42,0,MANTENER
3,4,4,0,1.0,1.95,1,MANTENER
5,5,4,1,0.8,2.98,0,MANTENER
2,3,3,0,1.0,1.29,1,MANTENER
2,3,3,0,1.0,1.39,2,SUBIR
3,4,4,0,1.0,1.16,3,SUBIR
3,4,3,1,0.75,4.18,2,MANTENER
4,5,5,0,1.0,1.47,3,SUBIR
5,5,5,0,1.0,1.27,4,SUBIR
4,5,4,1,0.8,4.19,3,MANTENER
4,5,4,1,0.8,3.17,2,MANTENER
3,4,2,2,0.5,5.52,1,MANTENER
4,5,5,0,1.0,1.61,2,SUBIR
5,5,5,0,1.0,1.43,3,SUBIR
2,3,3,0,1.0,1.17,4,SUBIR
2,3,2,1,0.67,4.9,3,MANTENER
4,5,5,0,1.0,1.87,4,SUBIR
3,4,4,0,1.0,1.41,5,SUBIR
1,2,1,1,0.5,5.39,4,MANTENER
5,5,5,0,1.0,1.75,5,SUBIR
2,3,2,1,0.67,4.51,4,MANTENER
3,4,3,1,0.75,3.79,3,MANTENER
2,3,2,1,0.67,3.41,2,MANTENER
2,3,3,0,1.0,1.67,3,SUBIR
2,3,3,0,1.0,1.31,4,SUBIR
4,5,4,1,0.8,3.81,3,MANTENER
1,2,2,0,1.0,1.45,4,SUBIR
2,3,2,1,0.67,4.51,3,MANTENER
4,5,3,2,0.6,3.46,2,MANTENER
3,4,3,1,0.75,2.51,1,MANTENER
3,4,3,1,0.75,3.73,0,MANTENER
5,5,5,0,1.0,1.86,1,MANTENER
4,5,5,0,1.0,1.19,2,SUBIR
2,3,3,0,1.0,1.76,3,SUBIR
5,5,3,2,0.6,4.45,2,MANTENER
4,5,5,0,1.0,1.41,3,SUBIR
1,2,2,0,1.0,1.57,4,SUBIR
1,2,1,1,0.5,4.63,3,MANTENER
2,3,3,0,1.0,1.67,4,SUBIR
4,5,4,1,0.8,2.37,3,MANTENER
2,3,2,1,0.67,4.77,2,MANTENER
5,5,5,0,1.0,1.51,3,SUBIR
4,5,4,1,0.8,2.32,2,MANTENER
3,4,3,1,0.75,3.31,1,MANTENER
3,4,3,1,0.75,2.99,0,MANTENER
1,2,2,0,1.0,1.19,1,MANTENER
1,2,1,1,0.5,4.56,0,MANTENER
4,5,5,0,1.0,1.53,1,MANTENER
3,4,3,1,0.75,2.46,0,MANTENER
4,5,3,2,0.6,3.66,-1,MANTENER
5,5,5,0,1.0,1.41,0,MANTENER
3,4,2,2,0.5,3.6,-1,MANTENER
4,5,4,1,0.8,2.35,-2,MANTENER
5,5,4,1,0.8,3.67,-3,MANTENER
4,5,3,2,0.6,4.15,-4,MANTENER
5,5,4,1,0.8,2.79,-5,MANTENER
3,4,3,1,0.75,4.67,-5,MANTENER
5,5,5,0,1.0,1.16,-4,MANTENER
4,5,4,1,0.8,2.46,-5,MANTENER
2,3,2,1,0.67,3.55,-5,MANTENER
5,5,5,0,1.0,1.72,-4,MANTENER
3,4,3,1,0.75,2.5,-5,MANTENER
1,2,2,0,1.0,1.97,-4,MANTENER
5,5,4,1,0.8,2.26,-5,MANTENER
5,5,4,1,0.8,3.6,-5,MANTENER
5,5,5,0,1.0,1.64,-4,MANTENER
5,5,5,0,1.0,1.24,-3,MANTENER
3,4,4,0,1.0,1.3,-2,MANTENER
2,3,3,0,1.0,1.59,-1,MANTENER
1,2,1,1,0.5,5.35,-2,BAJAR
1,2,2,0,1.0,1.57,-1,MANTENER
3,4,3,1,0.75,2.67,-2,MANTENER
1,2,1,1,0.5,6.15,-3,BAJAR
1,2,2,0,1.0,1.85,-2,MANTENER
5,5,5,0,1.0,1.53,-1,MANTENER
1,2,2,0,1.0,1.68,0,MANTENER
5,5,5,0,1.0,1.84,1,MANTENER
1,2,2,0,1.0,1.35,2,SUBIR
1,2,2,0,1.0,1.6,3,SUBIR
4,5,5,0,1.0,1.22,4,SUBIR
3,4,4,0,1.0,1.19,5,SUBIR
2,3,2,1,0.67,4.79,4,MANTENER
4,5,3,2,0.6,3.16,3,MANTENER
4,5,5,0,1.0,1.2,4,SUBIR
5,5,4,1,0.8,3.38,3,MANTENER
1,2,1,1,0.5,4.49,2,MANTENER
3,4,3,1,0.75,4.2,1,MANTENER
3,4,3,1,0.75,3.03,0,MANTENER
2,3,3,0,1.0,1.69,1,MANTENER
3,4,4,0,1.0,1.67,2,SUBIR
2,3,2,1,0.67,3.4,1,MANTENER
1,2,1,1,0.5,5.86,0,MANTENER
5,5,5,0,1.0,1.25,1,MANTENER
1,2,1,1,0.5,6.79,0,MANTENER
4,5,5,0,1.0,1.47,1,MANTENER
5,5,3,2,0.6,3.99,0,MANTENER
1,2,1,1,0.5,3.77,-1,MANTENER
1,2,2,0,1.0,1.38,0,MANTENER
1,2,1,1,0.5,4.48,-1,MANTENER
5,5,5,0,1.0,1.41,0,MANTENER
2,3,2,1,0.67,3.52,-1,MANTENER
3,4,3,1,0.75,3.2,-2,MANTENER
5,5,5,0,1.0,1.72,-1,MANTENER
4,5,5,0,1.0,1.23,0,MANTENER
1,2,1,1,0.5,5.45,-1,MANTENER
3,4,3,1,0.75,3.63,-2,MANTENER
5,5,4,1,0.8,3.46,-3,MANTENER
4,5,5,0,1.0,1.56,-2,MANTENER
5,5,4,1,0.8,3.51,-3,MANTENER
4,5,4,1,0.8,4.17,-4,MANTENER
1,2,2,0,1.0,1.15,-3,MANTENER
5,5,4,1,0.8,2.97,-4,MANTENER
2,3,3,0,1.0,1.63,-3,MANTENER
1,2,1,1,0.5,5.85,-4,BAJAR
3,4,4,0,1.0,1.6,-3,MANTENER
3,4,4,0,1.0,1.99,-2,MANTENER
4,5,5,0,1.0,1.65,-1,MANTENER
3,4,3,1,0.75,3.51,-2,MANTENER
2,3,3,0,1.0,1.95,-1,MANTENER
2,3,2,1,0.67,4.24,-2,MANTENER
5,5,5,0,1.0,1.52,-1,MANTENER
2,3,2,1,0.67,4.03,-2,MANTENER
3,4,3,1,0.75,3.92,-3,MANTENER
3,4,4,0,1.0,1.75,-2,MANTENER
1,2,2,0,1.0,1.34,-1,MANTENER
2,3,2,1,0.67,4.28,-2,MANTENER
5,5,5,0,1.0,1.26,-1,MANTENER
1,2,2,0,1.0,1.74,0,MANTENER
3,4,4,0,1.0,1.27,1,MANTENER
2,3,3,0,1.0,1.75,2,SUBIR
4,5,3,2,0.6,4.92,1,MANTENER
4,5,4,1,0.8,3.2,0,MANTENER
1,2,2,0,1.0,1.19,1,MANTENER
2,3,3,0,1.0,1.11,2,SUBIR
5,5,3,2,0.6,4.64,1,MANTENER
4,5,5,0,1.0,1.75,2,SUBIR
5,5,3,2,0.6,5.4,1,MANTENER
5,5,4,1,0.8,2.25,0,MANTENER
5,5,4,1,0.8,2.53,-1,MANTENER
4,5,5,0,1.0,1.52,0,MANTENER
1,2,2,0,1.0,1.49,1,MANTENER
2,3,3,0,1.0,1.3,2,SUBIR
5,5,4,1,0.8,2.44,1,MANTENER
1,2,1,1,0.5,5.09,0,MANTENER
1,2,2,0,1.0,1.9,1,MANTENER
5,5,5,0,1.0,1.54,2,SUBIR
3,4,4,0,1.0,1.24,3,SUBIR
3,4,3,1,0.75,3.28,2,MANTENER
2,3,2,1,0.67,3.46,1,MANTENER
5,5,5,0,1.0,1.83,2,SUBIR
4,5,5,0,1.0,1.81,3,SUBIR
4,5,4,1,0.8,3.71,2,MANTENER
4,5,5,0,1.0,1.93,3,SUBIR
4,5,5,0,1.0,1.74,4,SUBIR
2,3,3,0,1.0,1.96,5,SUBIR
3,4,3,1,0.75,3.88,4,MANTENER
5,5,4,1,0.8,3.03,3,MANTENER
5,5,4,1,0.8,3.99,2,MANTENER
2,3,2,1,0.67,3.72,1,MANTENER
3,4,4,0,1.0,1.53,2,SUBIR
4,5,4,1,0.8,2.43,1,MANTENER
2,3,3,0,1.0,1.85,2,SUBIR
2,3,3,0,1.0,1.95,3,SUBIR
3,4,4,0,1.0,1.68,4,SUBIR
3,4,3,1,0.75,3.11,3,MANTENER
2,3,2,1,0.67,4.61,2,MANTENER
3,4,4,0,1.0,1.9,3,SUBIR
4,5,5,0,1.0,1.52,4,SUBIR
4,5,5,0,1.0,1.86,5,SUBIR
5,5,5,0,1.0,1.73,5,SUBIR
4,5,4,1,0.8,2.64,4,MANTENER
3,4,3,1,0.75,2.67,3,MANTENER
2,3,3,0,1.0,1.33,4,SUBIR
2,3,3,0,1.0,1.48,5,SUBIR
4,5,3,2,0.6,3.67,4,MANTENER
5,5,5,0,1.0,1.22,5,SUBIR
1,2,1,1,0.5,5.31,4,MANTENER
5,5,4,1,0.8,3.08,3,MANTENER
4,5,5,0,1.0,1.63,4,SUBIR
2,3,3,0,1.0,1.84,5,SUBIR
5,5,5,0,1.0,1.22,5,SUBIR
1,2,2,0,1.0,1.3,5,SUBIR
1,2,1,1,0.5,4.23,4,MANTENER
1,2,1,1,0.5,4.91,3,MANTENER
4,5,3,2,0.6,3.5,2,MANTENER
1,2,1,1,0.5,6.07,1,MANTENER
2,3,2,1,0.67,3.61,0,MANTENER
5,5,4,1,0.8,2.65,-1,MANTENER
4,5,5,0,1.0,1.45,0,MANTENER
1,2,2,0,1.0,1.69,1,MANTENER
2,3,3,0,1.0,1.53,2,SUBIR
5,5,5,0,1.0,1.83,3,SUBIR
3,4,3,1,0.75,2.52,2,MANTENER
2,3,2,1,0.67,2.8,1,MANTENER
1,2,2,0,1.0,1.49,2,SUBIR
2,3,2,1,0.67,4.03,1,MANTENER
4,5,5,0,1.0,1.99,2,SUBIR
3,4,2,2,0.5,6.91,1,MANTENER
3,4,4,0,1.0,1.97,2,SUBIR
3,4,3,1,0.75,2.64,1,MANTENER
2,3,3,0,1.0,1.36,2,SUBIR
5,5,4,1,0.8,2.71,1,MANTENER
2,3,3,0,1.0,1.67,2,SUBIR
4,5,4,1,0.8,3.79,1,MANTENER
1,2,1,1,0.5,6.9,0,MANTENER
2,3,2,1,0.67,3.8,-1,MANTENER
1,2,2,0,1.0,1.15,0,MANTENER
3,4,4,0,1.0,1.71,1,MANTENER
3,4,4,0,1.0,1.24,2,SUBIR
5,5,4,1,0.8,4.31,1,MANTENER
2,3,3,0,1.0,1.35,2,SUBIR
3,4,3,1,0.75,4.43,1,MANTENER
1,2,1,1,0.5,5.95,0,MANTENER
5,5,4,1,0.8,4.36,-1,MANTENER
4,5,4,1,0.8,3.57,-2,MANTENER
3,4,4,0,1.0,1.16,-1,MANTENER
3,4,2,2,0.5,4.53,-2,BAJAR
1,2,1,1,0.5,5.07,-3,BAJAR
1,2,2,0,1.0,1.8,-2,MANTENER
5,5,5,0,1.0,1.54,-1,MANTENER
4,5,5,0,1.0,1.51,0,MANTENER
3,4,2,2,0.5,6.91,-1,MANTENER
3,4,4,0,1.0,1.52,0,MANTENER
1,2,1,1,0.5,6.65,-1,MANTENER
4,5,5,0,1.0,1.79,0,MANTENER
5,5,5,0,1.0,1.32,1,MANTENER
2,3,3,0,1.0,1.86,2,SUBIR
4,5,3,2,0.6,4.51,1,MANTENER
2,3,2,1,0.67,3.97,0,MANTENER
4,5,5,0,1.0,1.6,1,MANTENER
4,5,3,2,0.6,4.9,0,MANTENER
3,4,3,1,0.75,3.6,-1,MANTENER
1,2,2,0,1.0,1.53,0,MANTENER
1,2,2,0,1.0,1.68,1,MANTENER
3,4,4,0,1.0,1.17,2,SUBIR
3,4,2,2,0.5,6.61,1,MANTENER
4,5,5,0,1.0,1.64,2,SUBIR
5,5,3,2,0.6,4.43,1,MANTENER
2,3,2,1,0.67,2.94,0,MANTENER
1,2,1,1,0.5,6.11,-1,MANTENER
4,5,5,0,1.0,1.63,0,MANTENER
3,4,4,0,1.0,1.27,1,MANTENER
4,5,4,1,0.8,3.53,0,MANTENER
3,4,4,0,1.0,1.94,1,MANTENER
4,5,3,2,0.6,3.52,0,MANTENER
3,4,4,0,1.0,1.98,1,MANTENER
1,2,2,0,1.0,1.2,2,SUBIR
3,4,3,1,0.75,3.8,1,MANTENER
1,2,2,0,1.0,1.41,2,SUBIR
3,4,3,1,0.75,2.41,1,MANTENER
3,4,2,2,0.5,6.36,0,MANTENER
3,4,3,1,0.75,2.55,-1,MANTENER
5,5,5,0,1.0,1.91,0,MANTENER
1,2,2,0,1.0,1.17,1,MANTENER
5,5,4,1,0.8,2.51,0,MANTENER
5,5,5,0,1.0,1.37,1,MANTENER
5,5,5,0,1.0,1.94,2,SUBIR
5,5,4,1,0.8,3.81,1,MANTENER
4,5,3,2,0.6,4.54,0,MANTENER
3,4,3,1,0.75,2.84,-1,MANTENER
4,5,4,1,0.8,4.27,-2,MANTENER
3,4,4,0,1.0,1.66,-1,MANTENER
1,2,1,1,0.5,4.67,-2,BAJAR
2,3,3,0,1.0,2.0,-1,MANTENER
1,2,1,1,0.5,5.23,-2,BAJAR
2,3,2,1,0.67,5.02,-3,MANTENER
1,2,1,1,0.5,6.2,-4,BAJAR
5,5,4,1,0.8,3.22,-5,MANTENER
5,5,4,1,0.8,4.36,-5,MANTENER
1,2,1,1,0.5,3.83,-5,BAJAR
1,2,1,1,0.5,6.8,-5,BAJAR
3,4,4,0,1.0,1.93,-4,MANTENER
1,2,2,0,1.0,1.61,-3,MANTENER
1,2,2,0,1.0,1.71,-2,MANTENER
3,4,3,1,0.75,3.08,-3,MANTENER
3,4,4,0,1.0,1.22,-2,MANTENER
3,4,3,1,0.75,3.96,-3,MANTENER
2,3,2,1,0.67,3.23,-4,MANTENER
5,5,4,1,0.8,2.89,-5,MANTENER
5,5,4,1,0.8,4.22,-5,MANTENER
5,5,5,0,1.0,1.68,-4,MANTENER
2,3,2,1,0.67,3.3,-5,MANTENER
5,5,5,0,1.0,1.94,-4,MANTENER
5,5,4,1,0.8,3.1,-5,MANTENER
2,3,2,1,0.67,4.54,-5,MANTENER
2,3,3,0,1.0,1.53,-4,MANTENER
5,5,4,1,0.8,3.1,-5,MANTENER
5,5,4,1,0.8,2.72,-5,MANTENER
5,5,5,0,1.0,1.85,-4,MANTENER
5,5,3,2,0.6,4.46,-5,MANTENER
2,3,3,0,1.0,1.44,-4,MANTENER
1,2,1,1,0.5,6.63,-5,BAJAR
5,5,4,1,0.8,2.88,-5,MANTENER
1,2,2,0,1.0,1.49,-4,MANTENER
3,4,3,1,0.75,3.75,-5,MANTENER
1,2,2,0,1.0,1.99,-4,MANTENER
5,5,5,0,1.0,1.49,-3,MANTENER
1,2,2,0,1.0,1.45,-2,MANTENER
2,3,2,1,0.67,3.35,-3,MANTENER
4,5,5,0,1.0,1.32,-2,MANTENER
1,2,1,1,0.5,5.47,-3,BAJAR
2,3,2,1,0.67,3.57,-4,MANTENER
5,5,5,0,1.0,1.42,-3,MANTENER
2,3,2,1,0.67,2.82,-4,MANTENER
4,5,5,0,1.0,1.45,-3,MANTENER
5,5,4,1,0.8,2.52,-4,MANTENER
1,2,1,1,0.5,5.53,-5,BAJAR
1,2,2,0,1.0,1.31,-4,MANTENER
3,4,3,1,0.75,2.49,-5,MANTENER
2,3,2,1,0.67,3.07,-5,MANTENER
5,5,3,2,0.6,5.09,-5,MANTENER
3,4,2,2,0.5,3.95,-5,BAJAR
5,5,4,1,0.8,3.81,-5,MANTENER
4,5,3,2,0.6,5.19,-5,MANTENER
5,5,4,1,0.8,2.28,-5,MANTENER
3,4,3,1,0.75,3.48,-5,MANTENER
1,2,2,0,1.0,1.25,-4,MANTENER
4,5,4,1,0.8,3.47,-5,MANTENER
2,3,2,1,0.67,4.37,-5,MANTENER
1,2,1,1,0.5,5.99,-5,BAJAR
4,5,4,1,0.8,3.77,-5,MANTENER
1,2,1,1,0.5,5.78,-5,BAJAR
3,4,3,1,0.75,3.05,-5,MANTENER
2,3,2,1,0.67,4.59,-5,MANTENER
2,3,3,0,1.0,1.34,-4,MANTENER
3,4,3,1,0.75,2.66,-5,MANTENER
4,5,3,2,0.6,5.23,-5,MANTENER
3,4,2,2,0.5,6.43,-5,BAJAR
2,3,3,0,1.0,1.38,-4,MANTENER
5,5,4,1,0.8,3.09,-5,MANTENER
3,4,3,1,0.75,3.65,-5,MANTENER
5,5,5,0,1.0,1.78,-4,MANTENER
1,2,2,0,1.0,1.23,-3,MANTENER
1,2,1,1,0.5,5.4,-4,BAJAR
4,5,5,0,1.0,1.21,-3,MANTENER
5,5,5,0,1.0,1.23,-2,MANTENER
5,5,5,0,1.0,1.8,-1,MANTENER
1,2,1,1,0.5,5.37,-2,BAJAR
1,2,2,0,1.0,1.28,-1,MANTENER
1,2,2,0,1.0,1.53,0,MANTENER
3,4,3,1,0.75,3.19,-1,MANTENER
5,5,4,1,0.8,3.8,-2,MANTENER
2,3,2,1,0.67,4.3,-3,MANTENER
5,5,5,0,1.0,1.89,-2,MANTENER
2,3,2,1,0.67,4.05,-3,MANTENER
